"modifier_code","name","kana","category","valid_from","valid_to","change_type","raw_record"
"","耳介後リンパ節","ジカイゴリンパセツ","0","","27000672","0","IjAiLCJaIiwiMTMzMiIsIiIsIiIsIjciLCLogLPku4vlvozjg6rjg7Pjg5Hnr4AiLCIiLCI5Iiwi44K444Kr44Kk44K044Oq44Oz44OR44K744OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjcyIiwiNTEyMSIsIkExMDAwMDAwIg=="
"","自家性","ジカセイ","0","","27001621","0","IjAiLCJaIiwiMzA4NCIsIiIsIiIsIjMiLCLoh6rlrrbmgKciLCIiLCI0Iiwi44K444Kr44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjIxIiwiOE1DSCIsIkEzMDAwMDAwIg=="
"","耳下腺","ジカセン","0","","27000670","0","IjAiLCJaIiwiMTgzOCIsIiIsIiIsIjMiLCLogLPkuIvohboiLCIiLCI0Iiwi44K444Kr44K744OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjcwIiwiMTY1OSIsIkExMDAwMDAwIg=="
"","耳下腺乳頭部","ジカセンニュウトウブ","0","","27001975","0","IjAiLCJaIiwiNzM0NiIsIiIsIiIsIjYiLCLogLPkuIvohbrkubPpoK3pg6giLCIiLCIxMCIsIuOCuOOCq+OCu+ODs+ODi+ODpeOCpuODiOOCpuODliIsIiIsIjAiLCIwIiwiMjAxMDAxMDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxOTc1IiwiOUdWSyIsIkExMDAwMDAwIg=="
"","耳管","ジカン","0","","27000673","0","IjAiLCJaIiwiMTgzOSIsIiIsIiIsIjIiLCLogLPnrqEiLCIiLCIzIiwi44K444Kr44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjczIiwiMTIxMiIsIkExMDAwMDAwIg=="
"","軸椎","ジクツイ","0","","27000678","0","IjAiLCJaIiwiMTk5NCIsIiIsIiIsIjIiLCLou7jmpI4iLCIiLCI0Iiwi44K444Kv44OE44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjc4IiwiNDE0NSIsIkExMDAwMDAwIg=="
"","耳後部","ジコウブ","0","","27001846","0","IjAiLCJaIiwiNzI5MCIsIiIsIiIsIjMiLCLogLPlvozpg6giLCIiLCI0Iiwi44K444Kz44Km44OWIiwiIiwiMCIsIjAiLCIyMDA0MDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NDYiLCI4TU0zIiwiQTEwMDAwMDAi"
"","自己血輸血に伴う","ジコケツユケツニトモナウ","0","","27001822","0","IjAiLCJaIiwiNzI4MiIsIiIsIiIsIjgiLCLoh6rlt7HooYDovLjooYDjgavkvLTjgYYiLCIiLCIxMiIsIuOCuOOCs+OCseODhOODpuOCseODhOODi+ODiOODouODiuOCpiIsIiIsIjAiLCIwIiwiMjAwMzA0MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxODIyIiwiN0hQQyIsIkEzMDAwMDAwIg=="
"","自己免疫性","ジコメンエキセイ","0","","27001823","0","IjAiLCJaIiwiNzI4MyIsIiIsIiIsIjUiLCLoh6rlt7HlhY3nlqvmgKciLCIiLCI4Iiwi44K444Kz44Oh44Oz44Ko44Kt44K744KkIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4MjMiLCIzMTBLIiwiQTMwMDAwMDAi"
"","示指","ジシ","0","20080101","27000668","0","IjAiLCJaIiwiMTA1MCIsIiIsIiIsIjIiLCLnpLrmjIciLCIiLCIyIiwi44K444K3IiwiIiwiMCIsIjAiLCIiLCIyMDA4MDEwMSIsIjk5OTk5OTk5IiwiMjcwMDA2NjgiLCI0NDkwIiwiQTEwMDAwMDAi"
"","示指基節骨","ジシキセツコツ","0","20080101","27001592","0","IjAiLCJaIiwiMTI5MCIsIiIsIiIsIjUiLCLnpLrmjIfln7rnr4DpqqgiLCIiLCI3Iiwi44K444K344Kt44K744OE44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIyMDA4MDEwMSIsIjk5OTk5OTk5IiwiMjcwMDE1OTIiLCI5R1FEIiwiQTEwMDAwMDAi"
"","示指伸筋","ジシシンキン","0","","27002043","0","IjAiLCJaIiwiNzQxMSIsIiIsIiIsIjQiLCLnpLrmjIfkvLjnrYsiLCIiLCI2Iiwi44K444K344K344Oz44Kt44OzIiwiIiwiMCIsIjAiLCIyMDEzMDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIwNDMiLCI2Rk5EIiwiQTEwMDAwMDAi"
"","示指中節骨","ジシチュウセツコツ","0","20080101","27001593","0","IjAiLCJaIiwiMTI5MSIsIiIsIiIsIjUiLCLnpLrmjIfkuK3nr4DpqqgiLCIiLCI5Iiwi44K444K344OB44Ol44Km44K744OE44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIyMDA4MDEwMSIsIjk5OTk5OTk5IiwiMjcwMDE1OTMiLCIyRDE5IiwiQTEwMDAwMDAi"
"","示指末節骨","ジシマッセツコツ","0","20080101","27001594","0","IjAiLCJaIiwiMTI5MiIsIiIsIiIsIjUiLCLnpLrmjIfmnKvnr4DpqqgiLCIiLCI4Iiwi44K444K344Oe44OD44K744OE44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIyMDA4MDEwMSIsIjk5OTk5OTk5IiwiMjcwMDE1OTQiLCI0TDEyIiwiQTEwMDAwMDAi"
"","耳小管","ジショウカン","0","","27000674","0","IjAiLCJaIiwiMTg0MCIsIiIsIiIsIjMiLCLogLPlsI/nrqEiLCIiLCI2Iiwi44K444K344On44Km44Kr44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjc0IiwiNDk4MCIsIkExMDAwMDAwIg=="
"","耳小骨","ジショウコツ","0","","27000675","0","IjAiLCJaIiwiNzE4MSIsIiIsIiIsIjMiLCLogLPlsI/pqqgiLCIiLCI2Iiwi44K444K344On44Km44Kz44OEIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDA2NzUiLCIzMDE0IiwiQTEwMDAwMDAi"
"","耳垂","ジスイ","0","","27001847","0","IjAiLCJaIiwiNzI5MSIsIiIsIiIsIjIiLCLogLPlnoIiLCIiLCIzIiwi44K444K544KkIiwiIiwiMCIsIjAiLCIyMDA0MDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NDciLCI4TjgzIiwiQTEwMDAwMDAi"
"","耳性","ジセイ","0","","27001348","0","IjAiLCJaIiwiNTA5MiIsIiIsIiIsIjIiLCLogLPmgKciLCIiLCIzIiwi44K444K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzQ4IiwiNU01NiIsIkE1MDAwMDAwIg=="
"","耳前部","ジゼンブ","0","","27001869","0","IjAiLCJaIiwiNzMwNCIsIiIsIiIsIjMiLCLogLPliY3pg6giLCIiLCI0Iiwi44K444K844Oz44OWIiwiIiwiMCIsIjAiLCIyMDA3MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NjkiLCI4N0cxIiwiQTEwMDAwMDAi"
"","持続性","ジゾクセイ","0","","27000232","0","IjAiLCJaIiwiNDAyOSIsIiIsIiIsIjMiLCLmjIHntprmgKciLCIiLCI1Iiwi44K444K+44Kv44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjMyIiwiMjQ0NiIsIkE0MDAwMDAwIg=="
"","実質性","ジッシツセイ","0","","27001341","0","IjAiLCJaIiwiMzA4NSIsIiIsIiIsIjMiLCLlrp/os6rmgKciLCIiLCI2Iiwi44K444OD44K344OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzQxIiwiNlM2UCIsIkEzMDAwMDAwIg=="
"","児童期","ジドウキ","0","","27000084","0","IjAiLCJaIiwiNzE4MCIsIiIsIiIsIjMiLCLlhZDnq6XmnJ8iLCIiLCI0Iiwi44K444OJ44Km44KtIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwODQiLCIyNTcwIiwiQTYwMDAwMDAi"
"","自発性","ジハツセイ","0","","27000290","0","IjAiLCJaIiwiMzA4NiIsIiIsIiIsIjMiLCLoh6rnmbrmgKciLCIiLCI1Iiwi44K444OP44OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjkwIiwiMzk4NSIsIkEzMDAwMDAwIg=="
"","ジフテリア性","ジフテリアセイ","0","","27001622","0","IjAiLCJaIiwiMzA4NyIsIiIsIiIsIjYiLCLjgrjjg5Xjg4bjg6rjgqLmgKciLCIiLCI3Iiwi44K444OV44OG44Oq44Ki44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjIyIiwiNVM1UiIsIkEzMDAwMDAwIg=="
"","耳部","ジブ","0","","27000676","0","IjAiLCJaIiwiMTg0MSIsIiIsIiIsIjIiLCLogLPpg6giLCIiLCIyIiwi44K444OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjc2IiwiMzA0MSIsIkExMDAwMDAwIg=="
"","若年型","ジャクネンガタ","0","","27000085","0","IjAiLCJaIiwiNjAwOCIsIiIsIiIsIjMiLCLoi6XlubTlnosiLCIiLCI3Iiwi44K444Oj44Kv44ON44Oz44Ks44K/IiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDg1IiwiMjMxMiIsIkE2MDAwMDAwIg=="
"","若年性","ジャクネンセイ","0","","27001339","0","IjAiLCJaIiwiNjAwOSIsIiIsIiIsIjMiLCLoi6XlubTmgKciLCIiLCI3Iiwi44K444Oj44Kv44ON44Oz44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzM5IiwiNDlWRSIsIkE2MDAwMDAwIg=="
"","重","ジュウ","0","","27001623","0","IjAiLCJaIiwiNzAxNiIsIiIsIiIsIjEiLCLph40iLCIiLCIzIiwi44K444Ol44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjIzIiwiOFVSUiIsIkE3MDAwMDAwIg=="
"","縦隔","ジュウカク","0","","27000690","0","IjAiLCJaIiwiMTk5MCIsIiIsIiIsIjIiLCLnuKbpmpQiLCIiLCI1Iiwi44K444Ol44Km44Kr44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjkwIiwiMTExNSIsIkExMDAwMDAwIg=="
"","縦隔洞","ジュウカクドウ","0","","27001332","0","IjAiLCJaIiwiMTIzNSIsIiIsIiIsIjMiLCLnuKbpmpTmtJ4iLCIiLCI3Iiwi44K444Ol44Km44Kr44Kv44OJ44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzMyIiwiMzdBNyIsIkExMDAwMDAwIg=="
"","重症","ジュウショウ","0","","27000025","0","IjAiLCJaIiwiNzAxNyIsIiIsIiIsIjIiLCLph43nl4ciLCIiLCI2Iiwi44K444Ol44Km44K344On44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDI1IiwiMjI2OCIsIkE3MDAwMDAwIg=="
"","十字靱帯","ジュウジジンタイ","0","","27001330","0","IjAiLCJaIiwiMTQ0OSIsIiIsIiIsIjQiLCLljYHlrZfpnbHluK8iLCIiLCI4Iiwi44K444Ol44Km44K444K444Oz44K/44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzMwIiwiODgyNyIsIkExMDAwMDAwIg=="
"","重度","ジュウド","0","","27000026","0","IjAiLCJaIiwiNzAxOCIsIiIsIiIsIjIiLCLph43luqYiLCIiLCI0Iiwi44K444Ol44Km44OJIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDI2IiwiMjM1MSIsIkE3MDAwMDAwIg=="
"","十二指腸","ジュウニシチョウ","0","","27000687","0","IjAiLCJaIiwiMTIzNiIsIiIsIiIsIjQiLCLljYHkuozmjIfohbgiLCIiLCI4Iiwi44K444Ol44Km44OL44K344OB44On44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNjg3IiwiMTE4OSIsIkExMDAwMDAwIg=="
"","十二指腸球部","ジュウニシチョウキュウブ","0","","27000688","0","IjAiLCJaIiwiMTIzNyIsIiIsIiIsIjYiLCLljYHkuozmjIfohbjnkIPpg6giLCIiLCIxMiIsIuOCuOODpeOCpuODi+OCt+ODgeODp+OCpuOCreODpeOCpuODliIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMDY4OCIsIjUwMzYiLCJBMTAwMDAwMCI="
"","十二指腸浸潤","ジュウニシチョウシンジュン","0","","27002280","0","IjAiLCJaIiwiODI1NCIsIiIsIiIsIjYiLCLljYHkuozmjIfohbjmtbjmvaQiLCIiLCIxMyIsIuOCuOODpeOCpuODi+OCt+ODgeODp+OCpuOCt+ODs+OCuOODpeODsyIsIiIsIjAiLCIwIiwiMjAxOTA2MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMjgwIiwiMzkxTiIsIkE4MDAwMDAwIg=="
"","十二指腸乳頭部","ジュウニシチョウニュウトウブ","0","","27000689","0","IjAiLCJaIiwiMTIzOCIsIiIsIiIsIjciLCLljYHkuozmjIfohbjkubPpoK3pg6giLCIiLCIxNCIsIuOCuOODpeOCpuODi+OCt+ODgeODp+OCpuODi+ODpeOCpuODiOOCpuODliIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMDY4OSIsIjUwMzciLCJBMTAwMDAwMCI="
"","重複","ジュウフク","0","","27001624","0","IjAiLCJaIiwiNzAxOSIsIiIsIiIsIjIiLCLph43opIciLCIiLCI1Iiwi44K444Ol44Km44OV44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjI0IiwiMDJRVSIsIkE3MDAwMDAwIg=="
"","術後","ジュツゴ","0","","27001324","0","IjAiLCJaIiwiMzA4OCIsIiIsIiIsIjIiLCLooZPlvowiLCIiLCI0Iiwi44K444Ol44OE44K0IiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzI0IiwiMEZKUCIsIkEzMDAwMDAwIg=="
"","術後管理","ジュツゴカンリ","0","","27001625","0","IjAiLCJaIiwiODAxNSIsIiIsIiIsIjQiLCLooZPlvoznrqHnkIYiLCIiLCI3Iiwi44K444Ol44OE44K044Kr44Oz44OqIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjI1IiwiNDlROCIsIkE4MDAwMDAwIg=="
"","術後逆流性","ジュツゴギャクリュウセイ","0","","27001626","0","IjAiLCJaIiwiMzA4OSIsIiIsIiIsIjUiLCLooZPlvozpgIbmtYHmgKciLCIiLCIxMiIsIuOCuOODpeODhOOCtOOCruODo+OCr+ODquODpeOCpuOCu+OCpCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMTYyNiIsIjRVM0QiLCJBMzAwMDAwMCI="
"","術後後遺性","ジュツゴコウイセイ","0","","27001627","0","IjAiLCJaIiwiMzA5MCIsIiIsIiIsIjUiLCLooZPlvozlvozpgbrmgKciLCIiLCI5Iiwi44K444Ol44OE44K044Kz44Km44Kk44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjI3IiwiMlZVVCIsIkEzMDAwMDAwIg=="
"","術後再発","ジュツゴサイハツ","0","","27001628","0","IjAiLCJaIiwiODAxNiIsIiIsIiIsIjQiLCLooZPlvozlho3nmboiLCIiLCI4Iiwi44K444Ol44OE44K044K144Kk44OP44OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjI4IiwiMUFGUyIsIkE4MDAwMDAwIg=="
"","術後障害","ジュツゴショウガイ","0","","27001323","0","IjAiLCJaIiwiODAxNyIsIiIsIiIsIjQiLCLooZPlvozpmpzlrrMiLCIiLCI5Iiwi44K444Ol44OE44K044K344On44Km44Ks44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzIzIiwiMUJHRiIsIkE4MDAwMDAwIg=="
"","術後性","ジュツゴセイ","0","","27000292","0","IjAiLCJaIiwiMzA5MSIsIiIsIiIsIjMiLCLooZPlvozmgKciLCIiLCI2Iiwi44K444Ol44OE44K044K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjkyIiwiMzAwOSIsIkEzMDAwMDAwIg=="
"","術創","ジュツソウ","0","","27001629","0","IjAiLCJaIiwiNTA5MyIsIiIsIiIsIjIiLCLooZPlibUiLCIiLCI1Iiwi44K444Ol44OE44K944KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjI5IiwiMlU2VCIsIkE1MDAwMDAwIg=="
"","術中","ジュツチュウ","0","","27001824","0","IjAiLCJaIiwiNzI4NCIsIiIsIiIsIjIiLCLooZPkuK0iLCIiLCI2Iiwi44K444Ol44OE44OB44Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4MjQiLCI5R0RWIiwiQTMwMDAwMDAi"
"","受動喫煙による","ジュドウキツエンニヨル","0","","27001876","0","IjAiLCJaIiwiNzMwOSIsIiIsIiIsIjciLCLlj5fli5XllqvnhZnjgavjgojjgosiLCIiLCIxMSIsIuOCuOODpeODieOCpuOCreODhOOCqOODs+ODi+ODqOODqyIsIiIsIjAiLCIwIiwiMjAwNzAzMDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxODc2IiwiMFUyRyIsIkEzMDAwMDAwIg=="
"","受動性","ジュドウセイ","0","","27001630","0","IjAiLCJaIiwiNTA5NCIsIiIsIiIsIjMiLCLlj5fli5XmgKciLCIiLCI2Iiwi44K444Ol44OJ44Km44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNjMwIiwiOUNEUyIsIkE1MDAwMDAwIg=="
"","授乳期","ジュニュウキ","0","","27002175","0","IjAiLCJaIiwiNzQ5OCIsIiIsIiIsIjMiLCLmjojkubPmnJ8iLCIiLCI2Iiwi44K444Ol44OL44Ol44Km44KtIiwiIiwiMCIsIjAiLCIyMDE2MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxNzUiLCIwUzIxIiwiQTcwMDAwMDAi"
"","上","ジョウ","0","","27001318","0","IjAiLCJaIiwiMjAxNiIsIiIsIiIsIjEiLCLkuIoiLCIiLCIzIiwi44K444On44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzE4IiwiMFQ1TCIsIkEyMDAwMDAwIg=="
"","上咽頭","ジョウイントウ","0","","27000701","0","IjAiLCJaIiwiMTg0MiIsIiIsIiIsIjMiLCLkuIrlkr3poK0iLCIiLCI3Iiwi44K444On44Km44Kk44Oz44OI44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzAxIiwiMTY3MiIsIkExMDAwMDAwIg=="
"","・上外側部","ジョウガイソクブ","0","","27002234","0","IjAiLCJaIiwiODIzNSIsIiIsIiIsIjUiLCLjg7vkuIrlpJblgbTpg6giLCIiLCI4Iiwi44K444On44Km44Ks44Kk44K944Kv44OWIiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMzQiLCI2QjBKIiwiQTgwMDAwMDAi"
"","上顎","ジョウガク","0","","27000702","0","IjAiLCJaIiwiMTA1MSIsIiIsIiIsIjIiLCLkuIrpoY4iLCIiLCI1Iiwi44K444On44Km44Ks44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzAyIiwiMTY0NSIsIkExMDAwMDAwIg=="
"","上顎結節部","ジョウガクケッセツブ","0","","27001995","0","IjAiLCJaIiwiNzM2NiIsIiIsIiIsIjUiLCLkuIrpoY7ntZDnr4Dpg6giLCIiLCIxMCIsIuOCuOODp+OCpuOCrOOCr+OCseODg+OCu+ODhOODliIsIiIsIjAiLCIwIiwiMjAxMDAzMDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxOTk1IiwiNkdNMyIsIkExMDAwMDAwIg=="
"","上顎骨","ジョウガクコツ","0","","27000703","0","IjAiLCJaIiwiMTY0NiIsIiIsIiIsIjMiLCLkuIrpoY7pqqgiLCIiLCI3Iiwi44K444On44Km44Ks44Kv44Kz44OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzAzIiwiMTc1MiIsIkExMDAwMDAwIg=="
"","上顎神経","ジョウガクシンケイ","0","","27000704","0","IjAiLCJaIiwiMTQ1MCIsIiIsIiIsIjQiLCLkuIrpoY7npZ7ntYwiLCIiLCI5Iiwi44K444On44Km44Ks44Kv44K344Oz44Kx44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzA0IiwiNTA5OSIsIkExMDAwMDAwIg=="
"","上顎洞","ジョウガクドウ","0","","27000705","0","IjAiLCJaIiwiMTg0MyIsIiIsIiIsIjMiLCLkuIrpoY7mtJ4iLCIiLCI3Iiwi44K444On44Km44Ks44Kv44OJ44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzA1IiwiMTcyNyIsIkExMDAwMDAwIg=="
"","上顎部","ジョウガクブ","0","","27001146","0","IjAiLCJaIiwiMTA1MiIsIiIsIiIsIjMiLCLkuIrpoY7pg6giLCIiLCI2Iiwi44K444On44Km44Ks44Kv44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMTQ2IiwiMjEzMiIsIkExMDAwMDAwIg=="
"","上眼瞼","ジョウガンケン","0","","27000706","0","IjAiLCJaIiwiMTcxOSIsIiIsIiIsIjMiLCLkuIrnnLznnrwiLCIiLCI3Iiwi44K444On44Km44Ks44Oz44Kx44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzA2IiwiNDAxNiIsIkExMDAwMDAwIg=="
"","上気道","ジョウキドウ","0","","27000707","0","IjAiLCJaIiwiMTk5MSIsIiIsIiIsIjMiLCLkuIrmsJfpgZMiLCIiLCI2Iiwi44K444On44Km44Kt44OJ44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzA3IiwiMTc0OCIsIkExMDAwMDAwIg=="
"","上行","ジョウコウ","0","","27001316","0","IjAiLCJaIiwiNTA5NSIsIiIsIiIsIjIiLCLkuIrooYwiLCIiLCI1Iiwi44K444On44Km44Kz44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzE2IiwiNkoxRSIsIkE1MDAwMDAwIg=="
"","上行結腸","ジョウコウケッチョウ","0","","27000708","0","IjAiLCJaIiwiMTIzOSIsIiIsIiIsIjQiLCLkuIrooYzntZDohbgiLCIiLCIxMCIsIuOCuOODp+OCpuOCs+OCpuOCseODg+ODgeODp+OCpiIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMDcwOCIsIjE2OTgiLCJBMTAwMDAwMCI="
"","上肢","ジョウシ","0","","27001147","0","IjAiLCJaIiwiMTA1MyIsIiIsIiIsIjIiLCLkuIrogqIiLCIiLCI0Iiwi44K444On44Km44K3IiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMTQ3IiwiMTAwNyIsIkExMDAwMDAwIg=="
"","上室性","ジョウシツセイ","0","","27001315","0","IjAiLCJaIiwiNTA5NiIsIiIsIiIsIjMiLCLkuIrlrqTmgKciLCIiLCI3Iiwi44K444On44Km44K344OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMzE1IiwiNzEzUCIsIkE1MDAwMDAwIg=="
"","常習性","ジョウシュウセイ","0","","27000235","0","IjAiLCJaIiwiNDAzMCIsIiIsIiIsIjMiLCLluLjnv5LmgKciLCIiLCI4Iiwi44K444On44Km44K344Ol44Km44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMjM1IiwiMjUwMiIsIkE0MDAwMDAwIg=="
"","上小脳動脈","ジョウショウノウドウミャク","0","","27001951","0","IjAiLCJaIiwiNzMyNCIsIiIsIiIsIjUiLCLkuIrlsI/ohLPli5XohIgiLCIiLCIxMyIsIuOCuOODp+OCpuOCt+ODp+OCpuODjuOCpuODieOCpuODn+ODo+OCryIsIiIsIjAiLCIwIiwiMjAwODAxMDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxOTUxIiwiMERIQSIsIkExMDAwMDAwIg=="
"","上肢リンパ節","ジョウシリンパセツ","0","","27000709","0","IjAiLCJaIiwiMTMzMyIsIiIsIiIsIjYiLCLkuIrogqLjg6rjg7Pjg5Hnr4AiLCIiLCI5Iiwi44K444On44Km44K344Oq44Oz44OR44K744OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwNzA5IiwiNTExNCIsIkExMDAwMDAwIg=="
"","上唇","ジョウシン","0","","27001960","0","IjAiLCJaIiwiNzMzMyIsIiIsIiIsIjIiLCLkuIrllIciLCIiLCI1Iiwi44K444On44Km44K344OzIiwiIiwiMCIsIjAiLCIyMDA4MTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5NjAiLCIyUkJWIiwiQTEwMDAwMDAi"
"","上唇小帯","ジョウシンショウタイ","0","","27001969","0","IjAiLCJaIiwiNzM0MSIsIiIsIiIsIjQiLCLkuIrllIflsI/luK8iLCIiLCIxMCIsIuOCuOODp+OCpuOCt+ODs+OCt+ODp+OCpuOCv+OCpCIsIiIsIjAiLCIwIiwiMjAwOTA2MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxOTY5IiwiNUI4UCIsIkExMDAwMDAwIg=="
"","上縦隔洞","ジョウジュウカクドウ","0","","27000710","0","IjAiLCJaIiwiMTI0MCIsIiIsIiIsIjQiLCLkuIrnuKbpmpTmtJ4iLCIiLCIxMCIsIuOCuOODp+OCpuOCuOODpeOCpuOCq+OCr+ODieOCpiIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMDcxMCIsIjUwMjYiLCJBMTAwMDAwMCI="
"","上前腸骨棘","ジョウゼンチョウコツキョク","0","","27001825","0","IjAiLCJaIiwiNzI2NyIsIiIsIiIsIjUiLCLkuIrliY3ohbjpqqjmo5giLCIiLCIxMyIsIuOCuOODp+OCpuOCvOODs+ODgeODp+OCpuOCs+ODhOOCreODp+OCryIsIiIsIjAiLCIwIiwiMjAwMzA0MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAxODI1IiwiODROSyIsIkExMDAwMDAwIg=="
